Codigo;Periodo;Nome;Afluencia;Retirada
4;18; FUNIL-GRANDE ;178;3.8
4;19; FUNIL-GRANDE ;178;3.8
4;20; FUNIL-GRANDE ;178;3.8
4;21; FUNIL-GRANDE ;178;3.8
4;22; FUNIL-GRANDE ;178;3.8
4;23; FUNIL-GRANDE ;178;3.8
4;24; FUNIL-GRANDE ;178;3.8
4;25; FUNIL-GRANDE ;178;3.8
4;26; FUNIL-GRANDE ;178;3.8
4;27; FUNIL-GRANDE ;178;3.8
4;28; FUNIL-GRANDE ;178;3.8
4;29; FUNIL-GRANDE ;178;3.8
4;30; FUNIL-GRANDE ;178;3.8
4;31; FUNIL-GRANDE ;178;3.8
4;32; FUNIL-GRANDE ;178;3.8
4;33; FUNIL-GRANDE ;178;3.8
4;34; FUNIL-GRANDE ;178;3.8
4;35; FUNIL-GRANDE ;178;3.8
4;36; FUNIL-GRANDE ;178;3.8
4;37; FUNIL-GRANDE ;178;3.8
4;38; FUNIL-GRANDE ;178;3.8
4;39; FUNIL-GRANDE ;178;3.8
4;40; FUNIL-GRANDE ;178;3.8
4;41; FUNIL-GRANDE ;178;3.8
4;42; FUNIL-GRANDE ;178;3.8
4;43; FUNIL-GRANDE ;178;3.8
4;44; FUNIL-GRANDE ;178;3.8
4;45; FUNIL-GRANDE ;178;3.8
4;46; FUNIL-GRANDE ;178;3.8
4;47; FUNIL-GRANDE ;178;3.8
4;48; FUNIL-GRANDE ;178;3.8
4;49; FUNIL-GRANDE ;166;3.8
4;50; FUNIL-GRANDE ;166;3.8
4;51; FUNIL-GRANDE ;166;3.8
4;52; FUNIL-GRANDE ;166;3.8
4;53; FUNIL-GRANDE ;166;3.8
4;54; FUNIL-GRANDE ;157;3.8
4;55; FUNIL-GRANDE ;157;3.8
4;56; FUNIL-GRANDE ;157;3.8
4;57; FUNIL-GRANDE ;157;3.8
4;58; FUNIL-GRANDE ;157;3.8
4;59; FUNIL-GRANDE ;151;3.8
4;60; FUNIL-GRANDE ;151;3.8
4;61; FUNIL-GRANDE ;151;3.8
4;62; FUNIL-GRANDE ;151;3.8
4;63; FUNIL-GRANDE ;151;3.8
4;64; FUNIL-GRANDE ;146;3.8
4;65; FUNIL-GRANDE ;146;3.8
6;1; FURNAS       ;518;11
6;2; FURNAS       ;518;11
6;3; FURNAS       ;518;11
6;4; FURNAS       ;518;11
6;5; FURNAS       ;518;11
6;6; FURNAS       ;518;11
6;7; FURNAS       ;518;11
6;8; FURNAS       ;518;11
6;9; FURNAS       ;518;11
6;10; FURNAS       ;518;11
6;11; FURNAS       ;518;11
6;12; FURNAS       ;518;11
6;13; FURNAS       ;518;11
6;14; FURNAS       ;518;11
6;15; FURNAS       ;518;11
6;16; FURNAS       ;518;11
6;17; FURNAS       ;518;11
6;18; FURNAS       ;518;11
6;19; FURNAS       ;518;11
6;20; FURNAS       ;518;11
6;21; FURNAS       ;518;11
6;22; FURNAS       ;518;11
6;23; FURNAS       ;518;11
6;24; FURNAS       ;518;11
6;25; FURNAS       ;518;11
6;26; FURNAS       ;518;11
6;27; FURNAS       ;518;11
6;28; FURNAS       ;518;11
6;29; FURNAS       ;518;11
6;30; FURNAS       ;518;11
6;31; FURNAS       ;518;11
6;32; FURNAS       ;518;11
6;33; FURNAS       ;518;11
6;34; FURNAS       ;518;11
6;35; FURNAS       ;518;11
6;36; FURNAS       ;518;11
6;37; FURNAS       ;518;11
6;38; FURNAS       ;518;11
6;39; FURNAS       ;518;11
6;40; FURNAS       ;518;11
6;41; FURNAS       ;518;11
6;42; FURNAS       ;518;11
6;43; FURNAS       ;518;11
6;44; FURNAS       ;518;11
6;45; FURNAS       ;518;11
6;46; FURNAS       ;518;11
6;47; FURNAS       ;518;11
6;48; FURNAS       ;518;11
6;49; FURNAS       ;494;11
6;50; FURNAS       ;494;11
6;51; FURNAS       ;494;11
6;52; FURNAS       ;494;11
6;53; FURNAS       ;494;11
6;54; FURNAS       ;472;11
6;55; FURNAS       ;472;11
6;56; FURNAS       ;472;11
6;57; FURNAS       ;472;11
6;58; FURNAS       ;472;11
6;59; FURNAS       ;457;11
6;60; FURNAS       ;457;11
6;61; FURNAS       ;457;11
6;62; FURNAS       ;457;11
6;63; FURNAS       ;457;11
6;64; FURNAS       ;448;11
6;65; FURNAS       ;448;11
7;1; M. DE MORAES ;188;1.1
7;2; M. DE MORAES ;188;1.1
7;3; M. DE MORAES ;188;1.1
7;4; M. DE MORAES ;188;1.1
7;5; M. DE MORAES ;188;1.1
7;6; M. DE MORAES ;188;1.1
7;7; M. DE MORAES ;188;1.1
7;8; M. DE MORAES ;188;1.1
7;9; M. DE MORAES ;188;1.1
7;10; M. DE MORAES ;188;1.1
7;11; M. DE MORAES ;188;1.1
7;12; M. DE MORAES ;188;1.1
7;13; M. DE MORAES ;188;1.1
7;14; M. DE MORAES ;188;1.1
7;15; M. DE MORAES ;188;1.1
7;16; M. DE MORAES ;188;1.1
7;17; M. DE MORAES ;188;1.1
7;18; M. DE MORAES ;188;1.1
7;19; M. DE MORAES ;188;1.1
7;20; M. DE MORAES ;188;1.1
7;21; M. DE MORAES ;188;1.1
7;22; M. DE MORAES ;188;1.1
7;23; M. DE MORAES ;188;1.1
7;24; M. DE MORAES ;188;1.1
7;25; M. DE MORAES ;188;1.1
7;26; M. DE MORAES ;188;1.1
7;27; M. DE MORAES ;188;1.1
7;28; M. DE MORAES ;188;1.1
7;29; M. DE MORAES ;188;1.1
7;30; M. DE MORAES ;188;1.1
7;31; M. DE MORAES ;188;1.1
7;32; M. DE MORAES ;188;1.1
7;33; M. DE MORAES ;188;1.1
7;34; M. DE MORAES ;188;1.1
7;35; M. DE MORAES ;188;1.1
7;36; M. DE MORAES ;188;1.1
7;37; M. DE MORAES ;188;1.1
7;38; M. DE MORAES ;188;1.1
7;39; M. DE MORAES ;188;1.1
7;40; M. DE MORAES ;188;1.1
7;41; M. DE MORAES ;188;1.1
7;42; M. DE MORAES ;188;1.1
7;43; M. DE MORAES ;188;1.1
7;44; M. DE MORAES ;188;1.1
7;45; M. DE MORAES ;188;1.1
7;46; M. DE MORAES ;188;1.1
7;47; M. DE MORAES ;188;1.1
7;48; M. DE MORAES ;188;1.1
7;49; M. DE MORAES ;180;1.1
7;50; M. DE MORAES ;180;1.1
7;51; M. DE MORAES ;180;1.1
7;52; M. DE MORAES ;180;1.1
7;53; M. DE MORAES ;180;1.1
7;54; M. DE MORAES ;173;1.1
7;55; M. DE MORAES ;173;1.1
7;56; M. DE MORAES ;173;1.1
7;57; M. DE MORAES ;173;1.1
7;58; M. DE MORAES ;173;1.1
7;59; M. DE MORAES ;168;1.1
7;60; M. DE MORAES ;168;1.1
7;61; M. DE MORAES ;168;1.1
7;62; M. DE MORAES ;168;1.1
7;63; M. DE MORAES ;168;1.1
7;64; M. DE MORAES ;163;1.1
7;65; M. DE MORAES ;163;1.1
8;1; ESTREITO     ;43;0.2
8;2; ESTREITO     ;43;0.2
8;3; ESTREITO     ;43;0.2
8;4; ESTREITO     ;43;0.2
8;5; ESTREITO     ;43;0.2
8;6; ESTREITO     ;43;0.2
8;7; ESTREITO     ;43;0.2
8;8; ESTREITO     ;43;0.2
8;9; ESTREITO     ;43;0.2
8;10; ESTREITO     ;43;0.2
8;11; ESTREITO     ;43;0.2
8;12; ESTREITO     ;43;0.2
8;13; ESTREITO     ;43;0.2
8;14; ESTREITO     ;43;0.2
8;15; ESTREITO     ;43;0.2
8;16; ESTREITO     ;43;0.2
8;17; ESTREITO     ;43;0.2
8;18; ESTREITO     ;43;0.2
8;19; ESTREITO     ;43;0.2
8;20; ESTREITO     ;43;0.2
8;21; ESTREITO     ;43;0.2
8;22; ESTREITO     ;43;0.2
8;23; ESTREITO     ;43;0.2
8;24; ESTREITO     ;43;0.2
8;25; ESTREITO     ;43;0.2
8;26; ESTREITO     ;43;0.2
8;27; ESTREITO     ;43;0.2
8;28; ESTREITO     ;43;0.2
8;29; ESTREITO     ;43;0.2
8;30; ESTREITO     ;43;0.2
8;31; ESTREITO     ;43;0.2
8;32; ESTREITO     ;43;0.2
8;33; ESTREITO     ;43;0.2
8;34; ESTREITO     ;43;0.2
8;35; ESTREITO     ;43;0.2
8;36; ESTREITO     ;43;0.2
8;37; ESTREITO     ;43;0.2
8;38; ESTREITO     ;43;0.2
8;39; ESTREITO     ;43;0.2
8;40; ESTREITO     ;43;0.2
8;41; ESTREITO     ;43;0.2
8;42; ESTREITO     ;43;0.2
8;43; ESTREITO     ;43;0.2
8;44; ESTREITO     ;43;0.2
8;45; ESTREITO     ;43;0.2
8;46; ESTREITO     ;43;0.2
8;47; ESTREITO     ;43;0.2
8;48; ESTREITO     ;43;0.2
8;49; ESTREITO     ;42;0.2
8;50; ESTREITO     ;42;0.2
8;51; ESTREITO     ;42;0.2
8;52; ESTREITO     ;42;0.2
8;53; ESTREITO     ;42;0.2
8;54; ESTREITO     ;40;0.2
8;55; ESTREITO     ;40;0.2
8;56; ESTREITO     ;40;0.2
8;57; ESTREITO     ;40;0.2
8;58; ESTREITO     ;40;0.2
8;59; ESTREITO     ;39;0.2
8;60; ESTREITO     ;39;0.2
8;61; ESTREITO     ;39;0.2
8;62; ESTREITO     ;39;0.2
8;63; ESTREITO     ;39;0.2
8;64; ESTREITO     ;38;0.2
8;65; ESTREITO     ;38;0.2
9;1; JAGUARA      ;18;0.2
9;2; JAGUARA      ;18;0.2
9;3; JAGUARA      ;18;0.2
9;4; JAGUARA      ;18;0.2
9;5; JAGUARA      ;18;0.2
9;6; JAGUARA      ;18;0.2
9;7; JAGUARA      ;18;0.2
9;8; JAGUARA      ;18;0.2
9;9; JAGUARA      ;18;0.2
9;10; JAGUARA      ;18;0.2
9;11; JAGUARA      ;18;0.2
9;12; JAGUARA      ;18;0.2
9;13; JAGUARA      ;18;0.2
9;14; JAGUARA      ;18;0.2
9;15; JAGUARA      ;18;0.2
9;16; JAGUARA      ;18;0.2
9;17; JAGUARA      ;18;0.2
9;18; JAGUARA      ;18;0.2
9;19; JAGUARA      ;18;0.2
9;20; JAGUARA      ;18;0.2
9;21; JAGUARA      ;18;0.2
9;22; JAGUARA      ;18;0.2
9;23; JAGUARA      ;18;0.2
9;24; JAGUARA      ;18;0.2
9;25; JAGUARA      ;18;0.2
9;26; JAGUARA      ;18;0.2
9;27; JAGUARA      ;18;0.2
9;28; JAGUARA      ;18;0.2
9;29; JAGUARA      ;18;0.2
9;30; JAGUARA      ;18;0.2
9;31; JAGUARA      ;18;0.2
9;32; JAGUARA      ;18;0.2
9;33; JAGUARA      ;18;0.2
9;34; JAGUARA      ;18;0.2
9;35; JAGUARA      ;18;0.2
9;36; JAGUARA      ;18;0.2
9;37; JAGUARA      ;18;0.2
9;38; JAGUARA      ;18;0.2
9;39; JAGUARA      ;18;0.2
9;40; JAGUARA      ;18;0.2
9;41; JAGUARA      ;18;0.2
9;42; JAGUARA      ;18;0.2
9;43; JAGUARA      ;18;0.2
9;44; JAGUARA      ;18;0.2
9;45; JAGUARA      ;18;0.2
9;46; JAGUARA      ;18;0.2
9;47; JAGUARA      ;18;0.2
9;48; JAGUARA      ;18;0.2
9;49; JAGUARA      ;17;0.2
9;50; JAGUARA      ;17;0.2
9;51; JAGUARA      ;17;0.2
9;52; JAGUARA      ;17;0.2
9;53; JAGUARA      ;17;0.2
9;54; JAGUARA      ;17;0.2
9;55; JAGUARA      ;17;0.2
9;56; JAGUARA      ;17;0.2
9;57; JAGUARA      ;17;0.2
9;58; JAGUARA      ;17;0.2
9;59; JAGUARA      ;16;0.2
9;60; JAGUARA      ;16;0.2
9;61; JAGUARA      ;16;0.2
9;62; JAGUARA      ;16;0.2
9;63; JAGUARA      ;16;0.2
9;64; JAGUARA      ;16;0.2
9;65; JAGUARA      ;16;0.2
10;1; IGARAPAVA    ;51;0.3
10;2; IGARAPAVA    ;51;0.3
10;3; IGARAPAVA    ;51;0.3
10;4; IGARAPAVA    ;51;0.3
10;5; IGARAPAVA    ;51;0.3
10;6; IGARAPAVA    ;51;0.3
10;7; IGARAPAVA    ;51;0.3
10;8; IGARAPAVA    ;51;0.3
10;9; IGARAPAVA    ;51;0.3
10;10; IGARAPAVA    ;51;0.3
10;11; IGARAPAVA    ;51;0.3
10;12; IGARAPAVA    ;51;0.3
10;13; IGARAPAVA    ;51;0.3
10;14; IGARAPAVA    ;51;0.3
10;15; IGARAPAVA    ;51;0.3
10;16; IGARAPAVA    ;51;0.3
10;17; IGARAPAVA    ;51;0.3
10;18; IGARAPAVA    ;51;0.3
10;19; IGARAPAVA    ;51;0.3
10;20; IGARAPAVA    ;51;0.3
10;21; IGARAPAVA    ;51;0.3
10;22; IGARAPAVA    ;51;0.3
10;23; IGARAPAVA    ;51;0.3
10;24; IGARAPAVA    ;51;0.3
10;25; IGARAPAVA    ;51;0.3
10;26; IGARAPAVA    ;51;0.3
10;27; IGARAPAVA    ;51;0.3
10;28; IGARAPAVA    ;51;0.3
10;29; IGARAPAVA    ;51;0.3
10;30; IGARAPAVA    ;51;0.3
10;31; IGARAPAVA    ;51;0.3
10;32; IGARAPAVA    ;51;0.3
10;33; IGARAPAVA    ;51;0.3
10;34; IGARAPAVA    ;51;0.3
10;35; IGARAPAVA    ;51;0.3
10;36; IGARAPAVA    ;51;0.3
10;37; IGARAPAVA    ;51;0.3
10;38; IGARAPAVA    ;51;0.3
10;39; IGARAPAVA    ;51;0.3
10;40; IGARAPAVA    ;51;0.3
10;41; IGARAPAVA    ;51;0.3
10;42; IGARAPAVA    ;51;0.3
10;43; IGARAPAVA    ;51;0.3
10;44; IGARAPAVA    ;51;0.3
10;45; IGARAPAVA    ;51;0.3
10;46; IGARAPAVA    ;51;0.3
10;47; IGARAPAVA    ;51;0.3
10;48; IGARAPAVA    ;51;0.3
10;49; IGARAPAVA    ;49;0.3
10;50; IGARAPAVA    ;49;0.3
10;51; IGARAPAVA    ;49;0.3
10;52; IGARAPAVA    ;49;0.3
10;53; IGARAPAVA    ;49;0.3
10;54; IGARAPAVA    ;47;0.3
10;55; IGARAPAVA    ;47;0.3
10;56; IGARAPAVA    ;47;0.3
10;57; IGARAPAVA    ;47;0.3
10;58; IGARAPAVA    ;47;0.3
10;59; IGARAPAVA    ;46;0.3
10;60; IGARAPAVA    ;46;0.3
10;61; IGARAPAVA    ;46;0.3
10;62; IGARAPAVA    ;46;0.3
10;63; IGARAPAVA    ;46;0.3
10;64; IGARAPAVA    ;45;0.3
10;65; IGARAPAVA    ;45;0.3
11;1; VOLTA GRANDE ;115;2.4
11;2; VOLTA GRANDE ;115;2.4
11;3; VOLTA GRANDE ;115;2.4
11;4; VOLTA GRANDE ;115;2.4
11;5; VOLTA GRANDE ;115;2.4
11;6; VOLTA GRANDE ;115;2.4
11;7; VOLTA GRANDE ;115;2.4
11;8; VOLTA GRANDE ;115;2.4
11;9; VOLTA GRANDE ;115;2.4
11;10; VOLTA GRANDE ;115;2.4
11;11; VOLTA GRANDE ;115;2.4
11;12; VOLTA GRANDE ;115;2.4
11;13; VOLTA GRANDE ;115;2.4
11;14; VOLTA GRANDE ;115;2.4
11;15; VOLTA GRANDE ;115;2.4
11;16; VOLTA GRANDE ;115;2.4
11;17; VOLTA GRANDE ;115;2.4
11;18; VOLTA GRANDE ;115;2.4
11;19; VOLTA GRANDE ;115;2.4
11;20; VOLTA GRANDE ;115;2.4
11;21; VOLTA GRANDE ;115;2.4
11;22; VOLTA GRANDE ;115;2.4
11;23; VOLTA GRANDE ;115;2.4
11;24; VOLTA GRANDE ;115;2.4
11;25; VOLTA GRANDE ;115;2.4
11;26; VOLTA GRANDE ;115;2.4
11;27; VOLTA GRANDE ;115;2.4
11;28; VOLTA GRANDE ;115;2.4
11;29; VOLTA GRANDE ;115;2.4
11;30; VOLTA GRANDE ;115;2.4
11;31; VOLTA GRANDE ;115;2.4
11;32; VOLTA GRANDE ;115;2.4
11;33; VOLTA GRANDE ;115;2.4
11;34; VOLTA GRANDE ;115;2.4
11;35; VOLTA GRANDE ;115;2.4
11;36; VOLTA GRANDE ;115;2.4
11;37; VOLTA GRANDE ;115;2.4
11;38; VOLTA GRANDE ;115;2.4
11;39; VOLTA GRANDE ;115;2.4
11;40; VOLTA GRANDE ;115;2.4
11;41; VOLTA GRANDE ;115;2.4
11;42; VOLTA GRANDE ;115;2.4
11;43; VOLTA GRANDE ;115;2.4
11;44; VOLTA GRANDE ;115;2.4
11;45; VOLTA GRANDE ;115;2.4
11;46; VOLTA GRANDE ;115;2.4
11;47; VOLTA GRANDE ;115;2.4
11;48; VOLTA GRANDE ;115;2.4
11;49; VOLTA GRANDE ;110;2.4
11;50; VOLTA GRANDE ;110;2.4
11;51; VOLTA GRANDE ;110;2.4
11;52; VOLTA GRANDE ;110;2.4
11;53; VOLTA GRANDE ;110;2.4
11;54; VOLTA GRANDE ;106;2.4
11;55; VOLTA GRANDE ;106;2.4
11;56; VOLTA GRANDE ;106;2.4
11;57; VOLTA GRANDE ;106;2.4
11;58; VOLTA GRANDE ;106;2.4
11;59; VOLTA GRANDE ;102;2.4
11;60; VOLTA GRANDE ;102;2.4
11;61; VOLTA GRANDE ;102;2.4
11;62; VOLTA GRANDE ;102;2.4
11;63; VOLTA GRANDE ;102;2.4
11;64; VOLTA GRANDE ;100;2.4
11;65; VOLTA GRANDE ;100;2.4
12;1; P. COLOMBIA  ;279;9.4
12;2; P. COLOMBIA  ;279;9.4
12;3; P. COLOMBIA  ;279;9.4
12;4; P. COLOMBIA  ;279;9.4
12;5; P. COLOMBIA  ;279;9.4
12;6; P. COLOMBIA  ;279;9.4
12;7; P. COLOMBIA  ;279;9.4
12;8; P. COLOMBIA  ;279;9.4
12;9; P. COLOMBIA  ;279;9.4
12;10; P. COLOMBIA  ;279;9.4
12;11; P. COLOMBIA  ;279;9.4
12;12; P. COLOMBIA  ;279;9.4
12;13; P. COLOMBIA  ;279;9.4
12;14; P. COLOMBIA  ;279;9.4
12;15; P. COLOMBIA  ;279;9.4
12;16; P. COLOMBIA  ;279;9.4
12;17; P. COLOMBIA  ;279;9.4
12;18; P. COLOMBIA  ;279;9.4
12;19; P. COLOMBIA  ;279;9.4
12;20; P. COLOMBIA  ;279;9.4
12;21; P. COLOMBIA  ;279;9.4
12;22; P. COLOMBIA  ;279;9.4
12;23; P. COLOMBIA  ;279;9.4
12;24; P. COLOMBIA  ;279;9.4
12;25; P. COLOMBIA  ;279;9.4
12;26; P. COLOMBIA  ;279;9.4
12;27; P. COLOMBIA  ;279;9.4
12;28; P. COLOMBIA  ;279;9.4
12;29; P. COLOMBIA  ;279;9.4
12;30; P. COLOMBIA  ;279;9.4
12;31; P. COLOMBIA  ;279;9.4
12;32; P. COLOMBIA  ;279;9.4
12;33; P. COLOMBIA  ;279;9.4
12;34; P. COLOMBIA  ;279;9.4
12;35; P. COLOMBIA  ;279;9.4
12;36; P. COLOMBIA  ;279;9.4
12;37; P. COLOMBIA  ;279;9.4
12;38; P. COLOMBIA  ;279;9.4
12;39; P. COLOMBIA  ;279;9.4
12;40; P. COLOMBIA  ;279;9.4
12;41; P. COLOMBIA  ;279;9.4
12;42; P. COLOMBIA  ;279;9.4
12;43; P. COLOMBIA  ;279;9.4
12;44; P. COLOMBIA  ;279;9.4
12;45; P. COLOMBIA  ;279;9.4
12;46; P. COLOMBIA  ;279;9.4
12;47; P. COLOMBIA  ;279;9.4
12;48; P. COLOMBIA  ;279;9.4
12;49; P. COLOMBIA  ;270;9.4
12;50; P. COLOMBIA  ;270;9.4
12;51; P. COLOMBIA  ;270;9.4
12;52; P. COLOMBIA  ;270;9.4
12;53; P. COLOMBIA  ;270;9.4
12;54; P. COLOMBIA  ;261;9.4
12;55; P. COLOMBIA  ;261;9.4
12;56; P. COLOMBIA  ;261;9.4
12;57; P. COLOMBIA  ;261;9.4
12;58; P. COLOMBIA  ;261;9.4
12;59; P. COLOMBIA  ;255;9.4
12;60; P. COLOMBIA  ;255;9.4
12;61; P. COLOMBIA  ;255;9.4
12;62; P. COLOMBIA  ;255;9.4
12;63; P. COLOMBIA  ;255;9.4
12;64; P. COLOMBIA  ;249;9.4
12;65; P. COLOMBIA  ;249;9.4
14;1; CACONDE      ;45;1.2
14;2; CACONDE      ;45;1.2
14;3; CACONDE      ;45;1.2
14;4; CACONDE      ;45;1.2
14;5; CACONDE      ;45;1.2
14;6; CACONDE      ;45;1.2
14;7; CACONDE      ;45;1.2
14;8; CACONDE      ;45;1.2
14;9; CACONDE      ;45;1.2
14;10; CACONDE      ;45;1.2
14;11; CACONDE      ;45;1.2
14;12; CACONDE      ;45;1.2
14;13; CACONDE      ;45;1.2
14;14; CACONDE      ;45;1.2
14;15; CACONDE      ;45;1.2
14;16; CACONDE      ;45;1.2
14;17; CACONDE      ;45;1.2
14;18; CACONDE      ;45;1.2
14;19; CACONDE      ;45;1.2
14;20; CACONDE      ;45;1.2
14;21; CACONDE      ;45;1.2
14;22; CACONDE      ;45;1.2
14;23; CACONDE      ;45;1.2
14;24; CACONDE      ;45;1.2
14;25; CACONDE      ;45;1.2
14;26; CACONDE      ;45;1.2
14;27; CACONDE      ;45;1.2
14;28; CACONDE      ;45;1.2
14;29; CACONDE      ;45;1.2
14;30; CACONDE      ;45;1.2
14;31; CACONDE      ;45;1.2
14;32; CACONDE      ;45;1.2
14;33; CACONDE      ;45;1.2
14;34; CACONDE      ;45;1.2
14;35; CACONDE      ;45;1.2
14;36; CACONDE      ;45;1.2
14;37; CACONDE      ;45;1.2
14;38; CACONDE      ;45;1.2
14;39; CACONDE      ;45;1.2
14;40; CACONDE      ;45;1.2
14;41; CACONDE      ;45;1.2
14;42; CACONDE      ;45;1.2
14;43; CACONDE      ;45;1.2
14;44; CACONDE      ;45;1.2
14;45; CACONDE      ;45;1.2
14;46; CACONDE      ;45;1.2
14;47; CACONDE      ;45;1.2
14;48; CACONDE      ;45;1.2
14;49; CACONDE      ;44;1.2
14;50; CACONDE      ;44;1.2
14;51; CACONDE      ;44;1.2
14;52; CACONDE      ;44;1.2
